1.30 335045
3.69 420184
3.108 488605
3.237 641725
3.358 799684
3.403 867665
3.443 943564
5.100 1089424
5.197 1209984
5.303 1365745
5.457 1578045
5.503 1640084
5.564 1737764
7.26 1774504
7.35 1800464
7.214 2033885
9.83 2174024
9.125 2279844
11.26 2342105
11.64 2421744
13.15 2449464
13.157 2638005
13.271 2807405
15.119 2975705
15.191 3078225
17.54 3158744
17.118 3262364
17.143 3308564
17.195 3408665
19.107 3561564
19.147 3638565
21.139 3831504
23.12 3858784
23.50 3906525
23.149 4064045
25.49 4149184
25.170 4324304
27.37 4380404
27.124 4528025
29.135 4716125
29.177 4791365
31.54 4866384
31.77 4929304
33.159 5190004
35.99 5357865
37.157 5571485
37.261 5714264
39.167 5953405
41.53 6026444
43.114 6232804
45.146 6432124
45.271 6588104
45.314 6658064
45.356 6727144
45.427 6807444
45.549 6961884
45.635 7090804
45.683 7167584
45.716 7242384
45.891 7487465
47.159 7698004
47.211 7775885
47.293 7907224
47.343 8004244
49.61 8150985
51.65 8284964
51.217 8508924
51.324 8656325
51.412 8768084
51.501 8911525
51.618 9084224
53.126 9252524
53.200 9354605
53.215 9410925
53.285 9524004
53.453 9793944
55.219 10114044
55.384 10340864
55.479 10466705
55.647 10702984
55.679 10754684
55.741 10852585
57.7 10876345
57.29 10922545
57.49 10978865
57.88 11049265
57.163 11173784
57.316 11378164
57.384 11499385
57.433 11596624
57.560 11767564
57.621 11851824
57.688 11924864
57.712 11969084
57.776 12064784
57.917 12302824
59.68 12385325
59.115 12452645
59.179 12550544
59.237 12631944
59.262 12673304
59.326 12763945
59.391 12853704
59.470 12976905
59.550 13105165
61.14 13155764
61.67 13241565
61.117 13334405
61.153 13390285
61.204 13473445
61.288 13592465
61.367 13705104
61.548 13960745
61.724 14186465
63.31 14266545
63.99 14372804
63.183 14476865
63.249 14586865
63.272 14621844
63.315 14697744
63.471 14926105
65.133 15118165
65.343 15400204
65.507 15636044
67.12 15673444
67.32 15714804
67.52 15760344
67.90 15817105
69.15 15850765
69.40 15886845
69.49 15902465
69.105 15998825
69.242 16163605
69.244 16182745
69.312 16297365
71.57 16392845
73.14 16422765
73.90 16517364
73.177 16635725
75.12 16664104
75.82 16767944
75.147 16859025
75.260 17012585
77.83 17117525
77.185 17230604
77.217 17276584
77.305 17417385
79.20 17447305
81.68 17532665
81.125 17612305
81.152 17644424
85.100 17837804
85.184 17953525
87.271 18274945
87.392 18411124
87.434 18463705
87.446 18484825
87.503 18570404
89.181 18802504
89.445 19141965
91.40 19197185
93.75 19295084
93.150 19379565
93.180 19451284
95.186 19690425
95.346 19892385
95.380 19954644
95.444 20032744
95.525 20144285
95.674 20385845
97.43 20449204
97.174 20628284
97.343 20850264
97.524 21059924
97.678 21268704
99.85 21398725
99.283 21635224
99.475 21899445
101.23 21940145
101.72 22001524
101.116 22078084
103.14 22106245
103.65 22177304
105.47 22251224
105.63 22299844
107.95 22441525
107.447 22843685
109.129 23035965
111.149 23237704
111.261 23378505
111.422 23589924
111.650 23873504
111.745 23994284
111.821 24116824
113.96 24253444
113.282 24527785
113.366 24660885
113.538 24889245
113.743 25169084
115.91 25284145
115.220 25464765
115.457 25804445
117.100 25940405
119.52 26006845
119.112 26093745
121.23 26135984
121.32 26161944
123.16 26203744
123.34 26239164
123.133 26376005
125.19 26415825
125.38 26464885
127.19 26513944
127.114 26650785
129.33 26717225
129.60 26771784
129.76 26806765
129.148 26902465
129.289 27094305
129.307 27125104
